aX,aY,aZ,gX,gY,gZ
0.138,-0.345,-0.756,-12.880,-239.400,7.630
0.141,-0.332,-0.801,-4.970,-234.290,1.050
0.169,-0.271,-0.851,1.680,-226.730,-1.260
0.188,-0.266,-0.866,3.010,-216.720,-4.690
0.210,-0.270,-0.875,2.030,-210.770,-9.170
0.230,-0.242,-0.916,6.370,-203.980,-15.330
0.231,-0.199,-0.932,7.910,-196.490,-18.970
0.228,-0.147,-0.908,10.290,-190.400,-20.930
0.236,-0.094,-0.901,14.770,-188.720,-21.070
0.240,-0.059,-0.925,19.600,-187.600,-19.530
0.241,-0.041,-0.992,31.150,-185.500,-19.250
0.241,-0.015,-1.018,33.320,-181.300,-16.450
0.255,0.030,-1.032,34.440,-182.910,-10.430
0.237,0.018,-1.110,33.180,-182.140,-6.790

0.160,-0.255,-2.107,-9.240,-94.290,8.610
0.175,-0.262,-2.118,-14.490,-82.810,4.270
0.177,-0.289,-2.209,-15.120,-67.690,-4.970
0.172,-0.247,-2.240,-16.800,-45.990,-8.890
0.153,-0.214,-2.264,-14.910,-28.770,-11.970
0.158,-0.202,-2.267,-6.510,-11.060,-17.430
0.160,-0.168,-2.232,-3.010,12.320,-19.740
0.137,-0.099,-2.117,-1.540,26.250,-18.900
0.145,-0.037,-2.076,-1.400,41.160,-14.350
0.160,-0.016,-2.017,-3.780,56.560,-10.850
0.162,-0.028,-1.862,-5.390,73.080,-9.100
0.160,-0.037,-1.750,-10.290,81.830,-6.020
0.183,-0.030,-1.693,-14.630,90.300,-3.920
0.204,-0.070,-1.661,-14.910,100.590,-5.110
0.212,-0.071,-1.546,-15.050,112.350,-5.460
0.216,-0.058,-1.457,-13.160,119.350,-3.640
0.224,-0.098,-1.412,-0.770,124.880,-6.020
0.233,-0.144,-1.365,3.080,133.630,-10.220
0.208,-0.142,-1.318,4.340,140.560,-13.020
0.197,-0.052,-1.276,10.220,145.040,-9.730
0.206,-0.109,-1.306,16.660,152.320,-12.250
0.211,-0.132,-1.299,18.200,161.840,-15.330
0.202,-0.117,-1.302,21.420,171.290,-16.800
0.203,-0.091,-1.260,21.280,181.020,-15.400
0.176,-0.139,-1.201,19.880,190.820,-17.430
0.184,-0.162,-1.182,19.810,199.150,-19.460
0.169,-0.217,-1.160,17.430,210.000,-25.340
0.157,-0.263,-1.096,17.010,219.730,-31.220
0.147,-0.281,-0.975,14.700,229.880,-36.890
0.134,-0.272,-0.896,12.740,233.380,-42.350
0.125,-0.266,-0.869,10.220,237.720,-49.910
0.119,-0.203,-0.793,5.530,239.330,-52.710
0.116,-0.171,-0.799,4.410,243.320,-55.300
0.110,-0.125,-0.782,1.050,248.290,-55.790
0.109,-0.063,-0.758,-4.830,252.630,-52.990
0.108,-0.047,-0.748,-10.080,260.400,-50.610
0.093,-0.031,-0.661,-17.780,267.470,-47.600
0.085,0.013,-0.606,-21.980,271.950,-42.700
0.080,0.042,-0.530,-28.630,274.750,-34.300
0.070,0.031,-0.479,-33.180,276.360,-28.490
0.051,0.013,-0.428,-37.450,278.390,-23.170
0.049,-0.038,-0.419,-40.110,280.630,-20.720
0.047,-0.133,-0.426,-39.270,283.920,-23.660
0.018,-0.165,-0.427,-39.970,292.390,-26.390
-0.025,-0.144,-0.386,-39.970,299.530,-27.160
-0.068,-0.154,-0.359,-40.810,307.930,-28.910
-0.114,-0.161,-0.323,-40.740,320.880,-31.150
-0.168,-0.149,-0.259,-42.840,331.940,-32.690
-0.205,-0.112,-0.157,-44.310,340.340,-34.230
-0.259,-0.050,-0.040,-46.480,346.850,-29.820
-0.259,-0.035,0.101,-49.420,350.070,-27.090
-0.311,-0.060,0.184,-50.470,350.560,-26.600
-0.339,-0.017,0.230,-49.210,351.890,-23.450
-0.372,-0.019,0.300,-48.650,354.270,-22.050
-0.436,-0.008,0.381,-46.200,360.010,-19.180
-0.467,-0.032,0.473,-45.500,364.840,-17.640
-0.482,-0.050,0.575,-47.810,367.080,-17.360
-0.491,-0.020,0.710,-51.450,367.850,-15.750
-0.490,0.035,0.797,-59.430,365.120,-10.500
-0.516,0.061,0.824,-75.250,365.610,0.490
-0.556,0.007,0.869,-94.710,368.830,6.300
-0.570,-0.032,0.955,-104.300,373.450,13.370
-0.594,-0.111,1.057,-107.730,374.080,16.800
-0.624,-0.216,1.181,-98.910,374.850,13.370
-0.604,-0.294,1.380,-87.150,368.410,6.930
-0.508,-0.350,1.646,-68.670,345.590,-3.850
-0.415,-0.282,1.830,-49.490,315.770,-16.940
-0.325,-0.137,1.839,-35.420,273.630,-19.320
-0.245,-0.028,1.753,-30.170,244.020,-19.670
-0.243,0.125,1.536,-31.990,224.980,-9.310
-0.274,0.289,1.340,-30.730,219.870,5.390
-0.296,0.377,1.268,-30.450,213.080,26.390
-0.315,0.395,1.145,-32.270,214.830,66.990
-0.372,0.193,1.106,-31.290,222.530,66.290
-0.402,0.068,1.194,-29.680,230.090,74.690
-0.393,-0.047,1.357,-29.400,230.020,80.360
-0.393,-0.200,1.466,-32.340,234.080,78.680
-0.393,-0.440,1.630,-30.310,236.320,60.410
-0.419,-0.545,1.867,-29.960,216.510,44.940
-0.312,-0.513,2.194,-26.390,216.020,33.040
-0.290,-0.517,2.320,-16.100,198.030,19.810
-0.254,-0.382,2.422,-14.560,175.630,12.040
-0.204,-0.260,2.446,-14.840,151.270,14.140
-0.164,-0.232,2.339,-13.020,119.700,15.470
-0.140,-0.258,2.133,-11.760,108.850,14.490
-0.126,-0.295,2.005,-9.940,107.730,10.360
-0.105,-0.283,2.018,-9.660,103.670,8.260
-0.101,-0.305,1.942,-12.320,101.570,3.010
-0.111,-0.360,1.968,-15.680,106.820,-8.610
-0.098,-0.224,2.206,-21.630,100.520,-15.400
-0.090,-0.124,2.384,-24.850,87.360,-15.540
-0.096,-0.073,2.595,-34.720,63.140,-12.880
-0.089,-0.032,2.721,-41.300,39.200,-6.090
-0.091,-0.060,2.764,-39.970,15.890,2.170
-0.071,-0.160,2.771,-32.830,-17.010,2.030
-0.068,-0.244,2.627,-17.570,-34.020,-1.610
-0.060,-0.268,2.565,6.930,-45.990,-6.580
-0.052,-0.222,2.552,26.320,-60.130,-7.140
-0.041,-0.220,2.474,48.790,-79.380,-9.100
-0.048,-0.256,2.373,65.730,-89.390,-13.230
-0.044,-0.236,2.299,83.930,-98.910,-17.570
-0.051,-0.171,2.244,87.150,-107.450,-17.150
-0.078,-0.109,2.181,87.570,-118.160,-14.490
-0.100,-0.094,2.158,81.970,-125.370,-12.250
-0.097,-0.033,2.194,68.250,-135.240,-7.560
-0.108,-0.003,2.222,57.890,-152.250,-2.870
-0.125,-0.024,2.225,48.720,-164.850,-0.630
-0.143,-0.035,2.221,43.610,-178.290,0.910
-0.162,-0.075,2.187,42.840,-189.630,0.630
-0.196,-0.086,2.145,46.830,-202.790,0.070
-0.236,-0.123,2.140,50.190,-211.890,-1.820
-0.266,-0.179,2.146,60.900,-222.810,-8.120
-0.293,-0.214,2.135,66.640,-238.840,-14.840
-0.330,-0.155,2.086,71.120,-250.600,-17.430
-0.369,-0.112,2.036,75.740,-260.190,-17.710
-0.409,-0.122,1.994,75.880,-267.470,-18.410
-0.448,-0.099,2.007,75.810,-277.760,-17.920
-0.494,-0.076,1.967,76.580,-291.480,-17.570
-0.538,-0.046,1.946,75.880,-304.570,-15.750

0.041,0.062,-2.450,-20.510,-56.000,-4.900
0.049,0.068,-2.458,-26.530,-21.000,0.490
0.056,0.059,-2.367,-31.220,2.520,5.670
0.054,-0.015,-2.249,-34.580,21.630,7.560
0.061,-0.060,-2.148,-36.260,37.520,7.350
0.075,-0.080,-2.070,-34.160,58.170,6.300
0.109,-0.093,-1.898,-32.760,69.580,3.640
0.125,-0.077,-1.835,-27.860,79.450,-0.490
0.150,-0.063,-1.820,-21.000,93.170,-2.030
0.166,-0.058,-1.641,-19.040,113.330,-3.780
0.170,-0.061,-1.606,-18.410,125.580,-5.460
0.170,-0.034,-1.472,-14.000,133.280,-4.830
0.160,-0.028,-1.358,-8.820,138.460,-4.620
0.179,-0.021,-1.268,-4.200,139.300,-4.550
0.186,-0.022,-1.217,-4.340,139.300,-4.970
0.184,0.030,-1.186,-4.130,136.570,-2.800
0.187,0.039,-1.254,0.630,139.300,-0.770
0.188,0.031,-1.358,5.320,145.110,0.280
0.191,0.010,-1.442,7.490,157.010,2.170
0.185,-0.017,-1.451,6.300,172.200,3.570
0.178,-0.069,-1.395,10.570,185.850,4.200
0.154,-0.137,-1.281,8.050,201.320,1.820
0.167,-0.162,-1.188,3.360,210.980,0.420
0.147,-0.219,-1.113,-0.280,220.850,-5.250
0.135,-0.249,-1.010,-8.260,226.030,-9.590
0.124,-0.291,-0.972,-8.960,234.220,-17.360
0.113,-0.270,-0.880,-11.550,237.860,-22.890
0.109,-0.240,-0.871,-11.410,243.460,-30.100
0.090,-0.217,-0.855,-9.310,250.110,-35.000
0.085,-0.178,-0.833,-9.310,262.010,-38.010
0.086,-0.133,-0.762,-13.160,270.760,-39.270
0.090,-0.114,-0.699,-18.690,278.810,-40.880
0.077,-0.081,-0.617,-24.360,287.490,-40.810
0.069,-0.050,-0.522,-29.540,293.510,-39.270
0.070,-0.037,-0.437,-33.390,297.850,-38.360
0.072,-0.003,-0.323,-37.940,299.320,-35.910
0.074,0.022,-0.204,-42.140,297.360,-32.200
0.083,0.050,-0.158,-46.200,296.170,-24.990
0.101,0.041,-0.082,-50.260,292.740,-20.440
0.119,0.035,-0.025,-55.370,287.350,-16.730
0.127,0.021,0.016,-60.410,281.540,-12.460
0.132,0.031,0.026,-60.970,278.250,-7.630
0.140,0.023,0.058,-62.230,274.330,-2.870
0.129,-0.005,0.028,-55.230,272.790,1.260
0.096,-0.007,-0.014,-46.130,278.530,5.390
0.083,-0.020,0.117,-34.160,288.820,8.330
0.064,-0.083,0.017,-20.020,296.870,7.140
0.062,-0.120,0.080,-7.980,304.990,3.360
0.061,-0.097,0.219,7.700,306.390,-1.470
0.049,-0.046,0.321,13.580,302.820,-1.470
0.039,-0.048,0.398,15.120,297.360,-2.240
0.043,-0.037,0.444,14.000,291.340,-1.610
0.032,-0.052,0.432,11.690,287.350,-0.700
0.003,-0.095,0.371,9.590,290.430,-1.330
-0.044,-0.132,0.347,11.830,300.230,-3.640
-0.080,-0.142,0.455,21.350,310.590,-6.440
-0.118,-0.169,0.535,28.910,318.990,-12.740
-0.158,-0.113,0.680,25.550,321.860,-20.930
-0.175,0.027,0.837,22.610,320.950,-18.970
-0.173,0.203,1.118,26.880,299.320,-11.130
-0.183,0.317,1.167,31.920,283.500,-0.630
-0.212,0.392,1.141,41.860,274.120,18.200
-0.238,0.318,1.084,52.850,274.610,28.000
-0.227,0.135,1.171,65.240,271.600,27.790
-0.211,-0.054,1.196,91.350,271.880,21.140
-0.224,-0.313,1.281,128.310,268.100,-0.560
-0.207,-0.495,1.389,178.150,257.670,-44.100
-0.127,-0.390,1.578,196.910,236.180,-76.090
-0.188,-0.198,1.445,205.310,212.590,-99.960
-0.149,0.163,1.439,192.360,198.730,-106.400
-0.154,0.455,1.378,151.340,184.940,-104.370
-0.136,0.623,1.297,113.750,178.710,-94.710
-0.113,0.714,1.261,70.000,169.050,-81.200
-0.097,0.746,1.193,24.920,169.680,-65.310
-0.119,0.698,1.178,-16.870,170.520,-47.390
-0.111,0.638,1.189,-63.840,172.830,-33.530
-0.085,0.569,1.241,-89.040,172.410,-21.910
-0.071,0.487,1.240,-101.990,175.560,-13.860
-0.052,0.390,1.255,-110.950,180.110,-9.940
-0.061,0.258,1.239,-112.210,186.270,-11.690
-0.063,0.203,1.224,-104.020,196.700,-16.100
-0.074,0.160,1.280,-95.410,206.920,-22.680
-0.121,0.166,1.382,-86.800,218.120,-27.020
-0.134,0.215,1.488,-81.200,225.680,-26.740
-0.128,0.285,1.684,-80.360,227.360,-23.940
-0.127,0.354,1.925,-87.710,217.910,-18.760
-0.133,0.385,2.125,-93.310,197.890,-11.690
-0.108,0.359,2.224,-91.980,183.470,-5.250
-0.067,0.259,2.353,-91.560,167.510,-4.760
-0.044,0.173,2.453,-90.720,149.800,-8.470
-0.017,0.100,2.576,-84.700,129.570,-16.100
-0.001,0.059,2.719,-65.520,107.590,-30.380
0.008,0.134,2.805,-47.110,82.530,-37.450
0.008,0.231,2.863,-22.820,53.620,-40.530
0.001,0.360,2.791,-2.590,17.150,-37.730
-0.002,0.475,2.680,14.630,-5.390,-31.430
-0.013,0.539,2.515,30.170,-22.050,-21.000
-0.033,0.584,2.369,46.060,-31.920,-12.040
-0.030,0.576,2.298,55.650,-42.210,-5.040
-0.035,0.553,2.214,61.530,-56.070,0.770
-0.037,0.544,2.157,60.060,-66.360,5.810
-0.042,0.546,2.101,47.670,-75.950,13.650
-0.044,0.550,2.045,37.100,-85.400,20.720
-0.047,0.523,2.002,24.220,-93.170,27.650
-0.065,0.469,1.960,14.420,-103.600,32.690
-0.070,0.378,1.931,5.810,-109.550,33.740
-0.072,0.314,1.915,-1.260,-116.410,33.250
-0.087,0.293,1.897,-2.800,-122.430,32.690
-0.102,0.297,1.878,-0.210,-128.870,32.550
-0.134,0.291,1.889,5.320,-132.720,31.990
-0.152,0.310,1.951,14.980,-138.180,32.620
-0.154,0.313,2.020,24.150,-150.150,33.460
-0.173,0.322,2.055,30.450,-163.170,36.190
-0.191,0.292,2.118,36.890,-176.750,37.730
-0.246,0.240,2.135,45.990,-193.550,35.490
-0.277,0.221,2.071,51.240,-206.570,34.370
-0.268,0.272,2.051,45.920,-218.610,38.990
-0.333,0.284,1.962,42.910,-239.330,42.560
-0.362,0.254,1.873,38.850,-250.250,43.610

-0.248,-0.581,-1.804,1.400,-288.820,6.230
-0.442,-0.671,-2.113,18.900,-294.910,-12.950
-0.489,-0.549,-2.393,33.740,-270.830,-22.540
-0.518,-0.436,-2.539,31.990,-245.490,-25.480
-0.529,-0.381,-2.646,21.910,-223.300,-27.230
-0.548,-0.332,-2.884,9.660,-204.960,-28.490
-0.575,-0.273,-3.205,-6.300,-177.940,-30.100
-0.587,-0.196,-3.701,-24.430,-115.150,-28.770
-0.574,-0.111,-3.943,-43.540,-46.200,-21.420
-0.549,-0.002,-3.846,-53.620,27.580,-12.460
-0.487,-0.007,-3.247,-58.520,99.750,-5.670
-0.415,-0.080,-2.748,-58.450,136.640,-4.970
-0.340,-0.111,-2.303,-49.630,158.200,-7.280
-0.269,-0.126,-1.887,-42.560,177.870,-11.550
-0.175,-0.113,-1.662,-35.910,184.170,-15.260
-0.122,-0.125,-1.512,-20.860,190.470,-22.260
-0.081,-0.096,-1.293,-15.050,193.130,-25.410
-0.016,-0.063,-1.181,-9.450,193.200,-27.230
0.029,-0.031,-1.038,-2.310,189.070,-28.350
0.081,0.044,-0.928,-0.420,181.160,-25.900
0.249,0.051,-0.756,-0.280,171.710,-24.500
0.175,0.067,-0.848,-1.820,165.480,-21.630
0.204,0.087,-0.827,-5.320,158.690,-13.580
0.225,0.104,-0.823,-9.100,151.620,-8.540
0.242,0.080,-0.899,-11.340,149.240,-3.570
0.275,0.019,-0.968,-13.440,151.130,-0.840
0.263,-0.034,-0.985,-19.320,153.860,-0.840
0.256,-0.093,-1.004,-18.060,157.360,-2.660
0.260,-0.117,-1.033,-17.920,165.620,-4.410
0.267,-0.132,-1.007,-15.680,170.100,-6.440
0.262,-0.170,-1.012,-7.420,174.580,-13.090
0.257,-0.186,-0.994,-10.080,179.970,-15.890
0.260,-0.150,-0.998,-13.090,188.230,-16.170
0.258,-0.181,-0.983,-15.190,195.650,-18.550
0.259,-0.189,-0.974,-18.410,202.860,-21.980
0.254,-0.207,-0.945,-19.740,211.260,-25.620
0.373,-0.198,-0.858,-20.580,219.240,-28.210
0.260,-0.207,-0.819,-21.980,224.840,-31.710
0.257,-0.218,-0.806,-14.140,230.440,-38.220
0.248,-0.221,-0.753,-14.070,236.320,-43.960
0.242,-0.158,-0.650,-14.980,237.230,-46.130
0.246,-0.092,-0.636,-17.080,239.260,-44.870
0.234,-0.055,-0.611,-20.790,241.780,-43.120
0.244,-0.024,-0.603,-23.380,245.630,-40.600
0.241,-0.035,-0.589,-26.670,249.900,-39.410
0.241,-0.001,-0.552,-31.290,253.960,-36.470
0.230,0.009,-0.511,-33.670,260.890,-34.020
0.214,0.000,-0.468,-36.960,266.000,-32.200
0.191,0.006,-0.430,-40.320,271.950,-29.400
0.183,-0.011,-0.398,-39.270,279.020,-29.750
0.132,0.024,-0.285,-47.320,283.780,-24.220
0.124,0.021,-0.265,-50.680,290.920,-20.650
0.105,-0.043,-0.165,-52.640,293.160,-21.770
0.086,-0.094,-0.119,-48.510,293.930,-24.990
0.084,-0.113,-0.015,-52.850,292.110,-29.050
-0.081,-0.109,-0.110,-52.920,295.050,-37.310
0.114,0.014,0.020,-54.460,300.090,-30.380
0.077,-0.007,0.191,-73.080,289.590,-27.930
0.035,0.013,0.090,-73.150,288.120,-24.570
0.014,0.048,0.128,-65.450,288.190,-20.860
0.006,0.078,0.156,-66.430,289.030,-16.100
-0.006,0.103,0.197,-66.220,289.450,-8.050
-0.020,0.095,0.220,-62.370,288.890,-2.380
-0.058,0.084,0.212,-57.680,292.740,3.080
-0.089,0.053,0.214,-50.120,297.500,7.280
-0.140,-0.009,0.228,-42.350,304.780,8.330
-0.190,-0.045,0.268,-38.220,312.550,8.890
-0.232,-0.072,0.344,-35.350,320.040,8.190
-0.263,-0.097,0.504,-36.260,324.800,6.510
-0.327,-0.096,0.627,-46.760,324.730,6.020
-0.350,-0.050,0.709,-59.150,324.240,10.780
-0.367,-0.052,0.811,-76.440,322.490,13.860
-0.365,-0.042,0.952,-88.130,314.650,17.710
-0.367,-0.029,1.002,-92.820,304.430,22.120
-0.421,-0.034,1.004,-98.210,303.170,25.690
-0.409,-0.025,1.046,-98.560,304.010,32.900
-0.421,-0.002,1.109,-79.800,298.760,38.920
-0.467,-0.091,1.080,-62.300,306.390,39.410
-0.477,-0.102,1.198,-36.190,310.310,39.900
-0.439,-0.145,1.351,-9.590,307.860,36.190
-0.423,-0.093,1.521,11.130,300.230,35.770
-0.404,-0.028,1.713,21.630,280.000,37.380
-0.361,-0.026,1.781,26.180,259.560,38.290
-0.310,-0.079,1.731,25.620,243.180,38.010
-0.329,-0.214,1.654,27.090,231.420,29.820
-0.326,-0.269,1.585,21.770,226.310,21.420
-0.312,-0.238,1.520,17.500,221.900,17.500
-0.319,-0.256,1.462,18.900,226.240,5.530
-0.344,-0.280,1.520,18.690,232.050,-3.360
-0.325,-0.196,1.649,19.880,235.550,-7.140
-0.311,-0.149,1.839,21.630,230.720,-12.040
-0.313,-0.071,1.969,11.200,228.340,-15.120
-0.300,0.116,2.175,2.660,219.170,-10.850
-0.261,0.206,2.384,-10.990,203.560,-5.040
-0.206,0.274,2.607,-26.320,174.090,4.410
-0.164,0.246,2.705,-39.550,150.220,11.200
-0.116,0.178,2.757,-52.360,127.470,15.120
-0.080,0.060,2.754,-51.940,103.810,12.530
-0.071,-0.059,2.664,-36.610,86.240,3.290
-0.074,-0.099,2.588,-16.940,76.790,-7.000
-0.058,-0.056,2.666,7.140,67.970,-15.190
-0.047,0.002,2.778,43.190,50.260,-25.130
-0.040,0.058,2.824,60.830,28.420,-31.710
-0.024,0.194,2.828,71.120,-15.260,-31.080
-0.023,0.322,2.677,79.310,-28.070,-26.040
-0.031,0.394,2.549,82.740,-48.510,-19.600
-0.049,0.477,2.399,73.780,-64.400,-7.000
-0.057,0.479,2.254,64.820,-78.540,1.890
-0.066,0.450,2.044,51.100,-91.910,10.010
-0.082,0.403,1.909,38.570,-95.480,16.940
-0.085,0.326,1.845,22.610,-97.720,22.050
-0.075,0.224,1.807,13.790,-101.640,23.800
-0.059,0.160,1.741,10.150,-102.690,22.750
-0.057,0.101,1.724,9.660,-104.720,19.740
-0.050,0.096,1.715,9.940,-105.980,17.430
-0.049,0.118,1.763,10.850,-111.020,15.890
-0.067,0.117,1.755,13.510,-116.550,14.770
-0.077,0.131,1.765,11.410,-121.100,14.700
-0.084,0.174,1.813,7.630,-130.620,17.360

-0.179,-0.365,-1.989,-17.290,-262.290,-5.180
-0.206,-0.303,-2.152,-16.730,-242.270,-9.590
-0.247,-0.281,-2.402,-13.300,-221.760,-14.560
-0.220,-0.251,-2.501,-20.230,-204.680,-22.260
-0.290,-0.215,-2.783,-21.210,-165.550,-25.970
-0.318,-0.151,-2.972,-26.320,-131.110,-29.610
-0.314,-0.019,-3.080,-38.290,-95.620,-27.370
-0.316,0.058,-3.209,-41.370,-31.500,-21.490
-0.282,0.040,-3.099,-38.360,13.650,-19.180
-0.253,0.047,-2.897,-36.610,51.170,-16.730
-0.221,0.003,-2.694,-29.260,86.170,-18.550
-0.194,0.005,-2.293,-24.010,119.210,-19.670
-0.139,0.017,-2.068,-16.870,136.290,-22.050
-0.111,-0.000,-1.862,-5.110,149.590,-25.620
-0.099,0.020,-1.655,-0.980,158.060,-27.860
-0.054,0.074,-1.484,1.610,160.790,-26.810
-0.012,0.104,-1.427,2.380,164.220,-25.550
0.015,0.140,-1.376,-0.420,170.030,-21.630
0.043,0.183,-1.252,-0.770,173.180,-16.730
0.084,0.196,-1.186,0.070,174.160,-11.410
0.109,0.183,-1.121,-0.910,174.580,-4.900
0.144,0.170,-1.038,-2.800,172.410,1.540
0.134,0.116,-1.027,3.500,168.280,3.220
0.155,0.091,-1.054,6.790,167.510,7.070
0.182,0.049,-1.044,0.560,166.530,7.630
0.185,0.032,-1.095,-5.740,170.730,10.500
0.186,0.021,-1.114,-9.590,174.650,10.850
0.163,0.010,-1.192,-11.130,185.080,13.580
0.199,0.002,-1.111,-14.910,194.460,15.820
0.194,-0.063,-1.093,-17.360,201.880,14.840
0.182,-0.143,-1.060,-11.830,208.740,7.350
0.189,-0.202,-1.033,-9.450,219.940,2.170
0.181,-0.241,-0.978,-5.670,228.270,-5.180
0.163,-0.276,-0.922,-1.120,235.830,-14.000
0.161,-0.279,-0.885,10.220,242.340,-25.760
0.163,-0.265,-0.845,12.740,249.900,-34.160
0.156,-0.204,-0.778,13.230,258.160,-39.760
0.151,-0.145,-0.733,14.420,263.270,-43.400
0.143,-0.082,-0.709,14.840,269.430,-44.310
0.141,-0.043,-0.674,12.950,276.080,-43.820
0.140,-0.026,-0.509,11.270,285.040,-43.540
0.131,-0.008,-0.541,9.520,290.850,-43.260
0.124,0.028,-0.452,4.760,294.210,-40.250
0.125,0.046,-0.391,2.520,297.430,-35.210
0.123,0.003,-0.331,-0.700,299.810,-33.810
0.117,-0.022,-0.235,-7.910,303.170,-32.760
0.118,-0.037,-0.144,-14.770,301.910,-31.990
0.116,-0.060,-0.081,-19.740,299.320,-32.690
0.113,-0.076,-0.029,-25.760,296.310,-34.230
0.114,-0.052,0.025,-31.570,291.620,-34.020
0.105,-0.044,0.037,-37.100,288.470,-33.740
0.088,-0.011,0.049,-46.620,286.650,-32.200
0.065,0.006,0.044,-49.350,286.580,-29.820
0.039,0.023,0.027,-49.490,291.620,-26.670
0.003,0.020,0.018,-49.280,298.270,-24.220
-0.021,0.020,0.023,-46.410,306.530,-21.210
-0.055,0.012,0.039,-35.770,317.240,-20.440
-0.086,-0.007,0.095,-28.560,331.100,-22.120
-0.086,0.022,0.267,-22.680,336.070,-21.000
-0.108,0.041,0.445,-9.100,329.350,-21.490
-0.116,0.048,0.525,5.110,320.670,-22.540
-0.125,0.072,0.578,0.140,312.550,-20.930
-0.153,0.103,0.581,-7.490,305.830,-16.870
-0.239,0.083,0.469,-14.770,311.500,-13.580
-0.296,0.036,0.447,-22.120,326.060,-13.020
-0.377,-0.042,0.564,-45.570,340.480,-16.170
-0.376,0.039,0.725,-51.520,352.240,-10.710
-0.415,0.021,0.993,-46.060,357.490,-10.010
-0.440,-0.020,1.189,-42.770,358.330,-13.650
-0.382,0.027,1.413,-28.420,350.630,-15.820
-0.346,0.070,1.654,-24.850,331.940,-17.710
-0.238,0.157,1.895,-30.310,290.010,-15.680
-0.159,0.273,1.959,-44.450,249.690,-4.480
-0.076,0.389,1.869,-72.100,212.730,10.780
-0.036,0.380,1.652,-89.600,187.740,25.760
-0.055,0.289,1.342,-100.310,171.430,36.750
-0.055,0.153,1.128,-97.090,169.540,42.490
-0.097,0.001,0.949,-79.660,178.080,46.550
-0.116,-0.108,0.914,-58.870,191.100,43.330
-0.150,-0.197,0.914,-37.520,206.710,38.850
-0.189,-0.264,0.977,-16.870,216.650,27.510
-0.233,-0.286,1.008,-5.810,231.700,19.810
-0.256,-0.239,1.256,-3.710,242.620,15.750
-0.253,-0.191,1.443,-4.690,238.420,14.140
-0.238,-0.160,1.528,-13.440,233.660,12.600
-0.249,-0.166,1.617,-22.820,227.290,11.060
-0.253,-0.122,1.696,-33.950,215.390,13.090
-0.222,-0.131,1.769,-38.290,203.280,12.670
-0.234,-0.188,1.769,-39.480,195.790,7.140
-0.238,-0.189,1.799,-33.530,188.930,2.520
-0.226,-0.183,1.877,-26.530,178.360,-2.730
-0.210,-0.146,1.950,-22.330,166.740,-6.790
-0.193,-0.078,1.991,-16.800,150.640,-10.640
-0.193,-0.050,1.975,-19.810,129.710,-13.650
-0.185,0.009,1.931,-24.220,115.290,-12.530
-0.205,0.068,1.866,-28.630,102.200,-7.980
-0.196,0.099,1.784,-33.390,94.920,-2.100
-0.199,0.087,1.750,-33.250,88.130,2.450
-0.172,0.070,1.744,-36.610,84.280,7.770
-0.136,0.047,1.734,-34.370,84.420,10.710
-0.120,-0.036,1.801,-20.020,83.860,6.650
-0.109,-0.082,1.919,-10.920,76.790,2.100
-0.107,-0.060,2.024,-5.880,65.380,-1.120
-0.104,-0.036,2.118,-1.680,55.650,-2.660
-0.094,-0.031,2.196,1.820,44.240,-4.550
-0.081,-0.065,2.252,9.800,29.820,-8.540
-0.076,-0.061,2.243,12.530,17.430,-10.850
-0.068,-0.008,2.298,12.180,22.890,-10.010
-0.122,-0.095,2.885,28.840,-32.270,-24.710
-0.081,0.210,2.497,38.780,-86.170,-7.840
-0.084,0.265,1.558,33.950,-56.070,2.030
-0.153,0.038,1.784,28.000,-40.460,-3.360
-0.107,0.103,2.087,33.670,-59.990,1.680
-0.101,0.138,2.066,40.250,-76.790,6.440
-0.107,0.141,1.906,35.280,-83.090,11.550
-0.127,0.084,1.824,29.820,-87.780,13.720
-0.126,0.040,1.862,23.380,-94.220,14.350
-0.125,0.007,1.894,17.780,-102.760,13.020
-0.131,-0.018,1.896,13.020,-109.830,10.150

-0.503,-0.069,1.940,84.980,-269.850,6.580
-0.546,0.003,1.941,88.970,-283.570,9.030
-0.524,0.041,1.860,83.580,-293.160,13.650
-0.571,0.028,1.818,83.720,-305.270,15.680
-0.595,0.006,1.693,88.200,-321.860,16.590
-0.606,0.032,1.549,86.870,-328.650,18.690
-0.639,0.078,1.442,84.000,-331.380,23.940
-0.633,0.111,1.397,81.340,-333.410,28.980
-0.636,0.077,1.359,75.250,-338.730,31.220
-0.617,0.067,1.303,72.590,-346.010,33.530
-0.598,0.066,1.274,66.850,-356.160,36.120
-0.612,0.068,1.087,59.710,-357.630,39.550
-0.603,0.077,0.964,49.490,-353.500,42.140
-0.549,0.104,0.978,34.790,-359.380,46.830
-0.525,0.108,0.846,23.730,-365.890,51.310
-0.499,0.086,0.761,13.300,-372.260,53.830
-0.474,0.083,0.665,-5.670,-381.010,57.190
-0.446,0.130,0.527,-18.060,-390.110,61.950
-0.459,0.137,0.350,-29.680,-394.520,66.430
-0.440,0.151,0.119,-41.370,-391.440,71.330
-0.406,0.158,0.030,-43.050,-388.500,77.980
-0.385,0.093,-0.053,-48.580,-387.030,81.620
-0.385,0.024,-0.183,-51.730,-380.870,81.270
-0.349,-0.046,-0.275,-44.240,-369.040,79.030
