aX,aY,aZ,gX,gY,gZ
-0.828,0.981,0.701,-23.170,-3.850,-33.600
-0.773,0.549,0.667,-102.830,15.330,-6.300
-0.706,0.185,0.951,-152.110,26.810,7.280
-0.675,-0.040,1.457,-192.990,11.690,13.720
-0.561,-0.322,1.596,-207.270,-9.660,5.670
-0.493,-0.571,1.631,-187.950,-35.910,-15.260
-0.456,-0.434,1.427,-151.340,-60.480,-19.810
-0.408,-0.322,0.874,-120.120,-61.810,-17.360
-0.399,-0.195,0.645,-63.630,-49.280,-12.460
-0.348,-0.252,0.515,-17.920,-34.020,-8.400
-0.314,-0.206,0.595,12.950,-24.360,-2.170
-0.281,-0.019,0.577,14.910,-10.920,15.610
-0.336,-0.154,0.650,16.660,2.590,23.660
-0.320,-0.265,0.763,15.960,10.570,24.850
-0.341,-0.481,0.801,5.810,21.350,16.310
-0.322,-0.409,0.970,6.370,30.380,13.930
-0.306,-0.365,1.273,0.350,23.240,10.500
-0.308,-0.370,1.340,3.990,5.390,6.300
-0.318,-0.383,1.226,3.780,-0.140,0.700
-0.298,-0.251,1.136,3.220,0.980,1.610
-0.284,-0.226,1.122,4.130,0.700,0.910
-0.225,-0.159,1.047,0.210,-3.430,8.400
-0.195,-0.136,0.970,-1.120,-2.870,15.470
-0.190,-0.244,0.870,-7.350,2.590,15.610
-0.194,-0.298,0.874,-15.680,8.750,13.860
-0.202,-0.258,0.945,-35.140,11.830,13.650
-0.230,-0.232,1.028,-41.790,11.200,13.020
-0.259,-0.164,1.106,-41.720,9.450,14.980
-0.252,-0.157,1.174,-41.300,4.760,18.130
-0.251,-0.225,1.177,-40.390,0.560,15.120
-0.262,-0.324,1.149,-37.590,-0.420,9.870
-0.259,-0.271,1.132,-32.760,1.680,9.660
-0.249,-0.220,1.210,-26.180,-2.870,12.670
-0.256,-0.331,1.179,-18.480,-9.380,8.890
-0.262,-0.327,1.066,-18.970,-8.120,8.120
-0.254,-0.255,1.010,-14.350,-5.040,10.850
-0.254,-0.259,1.018,-2.590,-5.810,13.160
-0.264,-0.233,1.040,0.280,-8.610,16.240
-0.286,-0.144,0.944,2.800,-7.910,24.150
-0.325,-0.163,0.883,8.260,-1.820,29.330
-0.356,-0.288,0.886,11.620,3.920,27.510
-0.371,-0.302,0.890,14.000,10.010,25.690
-0.364,-0.272,0.917,18.130,14.910,25.480
-0.369,-0.265,0.888,22.120,18.760,24.570
-0.382,-0.228,0.853,29.680,22.960,25.340
-0.407,-0.185,0.812,36.470,26.600,28.000
-0.430,-0.176,0.746,37.100,35.840,30.030
-0.476,-0.238,0.679,36.050,46.060,28.420
-0.506,-0.241,0.751,35.070,52.570,26.670
-0.532,-0.147,0.863,34.580,52.850,29.260
-0.557,-0.082,0.946,36.960,47.950,33.460
-0.593,-0.035,1.015,40.810,45.640,38.220
-0.606,-0.016,1.160,42.140,37.240,43.890
-0.606,0.008,1.220,41.650,25.340,52.920
-0.629,-0.134,1.231,43.330,11.690,53.690
-0.694,-0.322,1.220,43.960,7.070,45.710
-0.668,-0.419,1.303,40.950,-2.520,34.580
-0.631,-0.404,1.359,37.030,-19.180,29.330
-0.646,-0.469,1.222,33.810,-39.830,20.020
-0.654,-0.419,1.028,30.660,-46.200,15.260
-0.674,-0.271,0.905,24.780,-49.350,15.890
-0.722,-0.237,0.790,15.540,-50.610,15.330
-0.745,-0.175,0.659,9.870,-41.020,16.940
-0.736,-0.026,0.673,9.800,-37.730,26.180
-0.748,-0.010,0.651,15.680,-34.720,38.220
-0.791,-0.168,0.573,26.530,-26.740,37.870
-0.803,-0.198,0.588,40.880,-12.110,35.980
-0.770,-0.173,0.684,38.850,-6.300,35.980
-0.713,-0.041,0.855,50.610,-6.370,38.500
-0.689,-0.045,1.050,42.770,-13.790,38.710
-0.652,0.016,1.148,43.610,-26.950,42.210
-0.620,-0.007,1.097,37.170,-39.900,43.400
-0.603,-0.021,0.932,37.030,-46.060,46.060
-0.604,-0.015,0.751,33.460,-45.150,48.370
-0.614,0.103,0.648,39.410,-41.790,61.670
-0.615,0.190,0.550,35.280,-33.600,73.710
-0.579,0.122,0.505,30.170,-1.680,84.910
-0.521,-0.083,0.599,20.720,-5.110,84.140
-0.472,-0.281,0.791,-2.030,2.310,71.330
-0.369,-0.176,1.091,-19.880,-3.430,71.400
-0.265,-0.068,1.290,-26.110,-28.210,77.070
-0.240,-0.164,1.298,-36.960,-44.520,74.340
-0.249,-0.241,1.221,-36.750,-52.570,64.890
-0.223,-0.187,1.231,-29.750,-64.470,61.040
-0.214,-0.185,1.115,-26.390,-78.890,53.970
-0.197,-0.129,0.906,-16.310,-79.240,48.510
-0.166,-0.208,0.733,-10.710,-74.480,42.630
-0.125,-0.320,0.581,-8.400,-57.680,32.760
-0.061,-0.342,0.554,-2.380,-42.910,22.470
0.000,-0.348,0.700,-7.140,-35.420,14.770
0.049,-0.260,0.786,-9.800,-29.050,10.570
0.074,-0.168,0.952,-11.200,-23.800,10.500
0.111,-0.046,1.226,-0.350,-35.770,14.840
0.125,-0.057,1.293,-0.070,-58.310,15.960
0.137,-0.000,1.225,1.260,-66.430,20.090
0.169,0.159,1.261,15.120,-79.800,35.420
0.168,0.175,1.191,24.220,-95.130,46.410
0.158,0.071,0.976,34.160,-98.000,51.310
0.169,-0.051,0.757,46.060,-91.350,49.280
0.183,-0.231,0.640,49.420,-80.640,36.750
0.216,-0.267,0.536,52.710,-67.760,29.190
0.251,-0.293,0.402,52.430,-43.890,23.030
0.471,-0.237,0.573,46.480,-20.930,20.020

0.557,0.516,1.601,39.270,-2.590,29.820
0.565,0.413,1.975,50.470,-35.700,21.770
0.575,0.341,2.010,50.820,-87.780,8.750
0.549,0.334,1.830,57.400,-118.160,-3.710
0.567,0.506,1.609,73.430,-145.180,2.450
0.625,0.747,1.268,76.930,-166.950,21.910
0.714,0.624,0.725,58.660,-174.370,32.620
0.854,0.436,-0.197,14.070,-139.720,37.310
0.958,0.485,-0.714,-28.980,-78.680,51.940
1.050,0.729,-0.837,-67.760,-10.500,77.840
1.086,0.654,-0.525,-82.810,54.880,93.660
1.075,0.551,-0.433,-95.900,91.210,109.900
1.009,0.260,-0.315,-95.900,131.740,110.460
0.838,0.041,0.029,-82.880,170.590,84.280
0.598,0.374,0.902,-102.130,183.400,86.800
0.442,0.472,1.450,-32.200,181.510,89.810
0.402,0.234,2.451,22.960,101.500,79.590
0.503,0.037,2.283,45.920,25.480,65.800
0.618,-0.048,1.288,40.740,7.630,57.680
0.655,-0.127,0.704,30.730,24.430,41.860
0.667,-0.192,0.499,2.590,44.870,28.910
0.673,-0.058,0.450,-26.880,63.770,27.160
0.600,-0.036,0.402,-51.100,78.330,26.880
0.486,-0.138,0.387,-64.470,96.950,10.010
0.321,-0.110,0.480,-64.470,119.490,-8.190
0.183,0.143,0.874,-67.900,132.860,-12.530
0.029,0.373,1.624,-56.210,115.990,-6.090
-0.108,0.377,2.279,-55.720,80.990,-16.800
-0.215,0.721,2.800,-6.300,17.080,6.790
-0.193,0.860,2.864,82.670,-82.460,57.540
-0.216,0.094,1.385,151.200,-139.860,56.840
-0.369,-1.504,0.593,139.020,-112.070,-86.940
-0.311,-0.602,0.137,101.850,-72.800,-97.020
-0.191,0.208,0.042,72.940,-39.970,-78.260
-0.184,0.480,0.117,25.550,-10.500,-49.420
-0.244,0.286,0.170,-58.730,9.030,-22.890
-0.342,0.181,0.278,-105.840,26.880,-10.500
-1.900,-2.178,1.384,415.450,-72.660,-232.820
0.590,0.220,-0.866,-392.910,41.650,-46.830
0.274,2.975,-0.999,20.370,157.360,228.690
-0.655,-0.861,1.151,29.540,132.790,78.540
-1.139,-1.168,0.938,-113.330,27.160,3.500
-1.127,-0.286,-0.168,-76.090,90.230,3.220
-1.095,-0.021,0.217,-26.670,143.850,2.730
-1.191,0.129,1.277,-56.910,115.710,15.820
-0.991,0.022,1.158,-82.950,98.700,33.950
-0.996,-0.366,1.027,-84.070,91.770,47.040
-1.172,-0.701,1.086,-82.390,85.400,27.020
-1.154,-0.946,1.177,-95.900,78.050,-4.620
-1.245,-1.111,1.078,-100.800,80.710,-67.550
-1.277,-1.183,1.116,-111.160,94.360,-133.280
-1.138,-0.570,1.423,-126.140,99.610,-155.330
-0.999,0.287,1.693,-92.820,75.950,-108.990
-0.970,0.585,1.686,-20.440,41.790,-87.780
-0.935,0.364,1.383,26.530,28.700,-83.720
-0.939,0.314,1.142,72.660,18.970,-80.990
-0.863,0.321,0.970,110.880,14.770,-78.890
-0.780,0.472,0.810,111.860,20.230,-68.600
-0.716,0.457,0.755,93.240,31.220,-51.100
-0.645,0.366,0.831,56.350,40.810,-35.700
-0.637,0.148,1.040,4.690,39.480,-31.500
-0.621,-0.126,1.143,-65.240,32.060,-37.590
-0.622,-0.249,1.014,-113.050,20.790,-47.740
-0.622,-0.298,1.037,-142.870,16.310,-60.060
-0.455,-0.067,0.993,-182.210,19.460,-58.030
-0.510,0.183,1.103,-173.390,6.510,-36.120
-0.524,0.103,0.960,-140.210,-10.430,-26.250
-0.459,0.082,0.749,-117.740,-3.780,-9.030
-0.484,0.132,0.682,-73.360,3.990,7.770
-0.428,-0.109,0.783,-61.390,11.690,9.100
-0.388,-0.187,0.813,-45.710,14.490,12.110
-0.437,-0.285,0.857,-28.980,15.610,10.080
-0.424,-0.435,0.848,-27.300,20.090,2.590
-0.424,-0.436,0.884,-25.060,24.850,-1.050
-0.413,-0.468,0.971,-21.280,26.180,-9.170
-0.438,-0.489,1.140,-20.090,18.550,-17.290
-0.407,-0.478,1.174,-17.710,8.960,-26.110
-0.390,-0.346,1.118,-19.740,4.060,-30.520
-0.371,-0.201,1.069,-16.800,-2.800,-23.240
-0.374,-0.193,1.002,-11.900,-6.930,-20.160
-0.373,-0.202,0.928,-12.810,-7.140,-18.410
-0.378,-0.142,0.862,-3.360,-7.420,-12.950
-0.371,-0.070,0.803,1.610,-2.520,-1.400
-0.351,-0.046,0.809,-3.010,4.900,6.930
-0.351,-0.066,0.948,-9.590,7.000,14.700
-0.353,-0.108,0.998,-15.890,4.620,20.580
-0.358,-0.195,0.989,-22.540,7.910,22.260
-0.370,-0.289,1.078,-26.670,11.620,20.440
-0.366,-0.323,1.289,-23.380,3.080,17.640
-0.353,-0.337,1.367,-13.930,-13.090,14.840
-0.356,-0.341,1.246,-10.570,-23.800,12.390
-0.389,-0.331,1.044,-11.830,-14.910,8.820
-0.415,-0.245,1.135,-9.520,-13.860,12.180
-0.440,-0.154,1.194,1.120,-18.480,17.430
-0.457,-0.174,1.149,11.060,-18.970,17.360
-0.459,-0.295,1.168,13.650,-16.800,9.310
-0.442,-0.230,1.184,29.050,-16.870,9.380
-0.424,-0.239,1.265,40.810,-23.100,7.420
-0.417,-0.213,1.280,42.280,-28.700,6.370
-0.410,-0.097,1.215,35.560,-31.780,12.670
-0.425,-0.005,1.204,34.720,-37.450,21.770
-0.495,-0.021,1.153,29.190,-41.510,27.930
-0.543,-0.145,1.030,14.630,-38.710,29.190
-0.573,-0.175,0.989,7.490,-31.360,30.170
-0.733,-0.185,1.117,1.820,-33.740,29.960
-0.666,-0.232,1.067,5.740,-36.470,24.990
-0.667,-0.387,0.956,17.360,-32.550,12.320
-0.598,-0.413,0.896,33.810,-25.760,-1.330
-0.468,-0.296,0.944,47.250,-27.930,-8.050
-0.384,-0.013,0.904,57.960,-34.860,-0.770
-0.354,0.102,0.749,53.200,-19.460,11.970
-0.389,0.207,0.482,45.500,-24.500,29.330
-0.442,0.238,0.337,26.880,-4.620,47.460
-0.511,0.055,0.331,3.780,20.860,61.320
-0.580,-0.107,0.560,-11.060,37.240,63.980
-0.640,-0.245,0.887,-23.520,37.590,61.390
-0.709,-0.315,0.978,-30.660,37.800,56.350
-0.734,-0.379,1.096,-20.020,33.880,46.760
-0.752,-0.482,1.157,-4.830,25.760,31.990

0.296,1.048,1.694,-38.150,105.560,-24.990
0.328,1.228,1.949,-22.260,67.480,7.420
0.344,1.094,2.031,-14.280,27.860,36.120
0.384,0.651,1.797,-41.230,-8.960,41.860
0.338,0.113,1.785,-42.700,-37.800,17.920
0.333,0.101,1.548,-23.940,-72.590,-13.720
0.387,0.570,1.020,-29.190,-81.830,-6.090
0.470,0.913,0.293,-30.380,-46.690,7.840
0.447,0.966,0.254,-43.260,-14.070,26.180
0.442,0.876,0.366,-71.890,8.050,29.470
0.435,0.856,0.482,-90.020,23.310,36.820
0.440,0.864,0.544,-99.540,38.780,49.420
0.422,0.721,0.601,-117.530,52.360,52.430
0.365,0.623,0.715,-120.680,62.580,55.230
0.302,0.502,0.898,-104.160,67.480,54.320
0.297,0.394,1.101,-80.290,62.930,48.860
0.343,0.420,1.309,-66.710,39.480,49.140
0.344,0.505,1.259,-42.630,26.670,66.640
0.341,0.371,1.238,-34.230,18.130,76.650
0.340,0.017,1.226,-42.000,9.030,67.690
0.312,-0.288,1.202,-54.530,-8.050,41.160
0.317,-0.240,0.958,-72.450,-11.970,22.820
0.342,0.035,0.770,-71.330,-4.340,25.130
0.338,0.013,0.733,-67.550,1.260,23.520
0.310,-0.097,0.667,-71.190,5.110,16.030
0.287,-0.091,0.489,-76.300,17.850,11.410
0.236,-0.098,0.408,-71.610,38.430,6.370
0.174,-0.184,0.410,-58.170,61.180,-5.740
0.077,-0.138,0.664,-53.690,82.390,-15.190
0.010,0.017,0.851,-48.650,92.750,-11.970
-0.046,0.011,1.132,-12.600,91.420,0.560
-0.101,-0.226,1.419,12.040,70.420,-3.430
-0.154,-0.525,1.436,23.870,33.530,-26.600
-0.185,-0.628,1.232,-10.920,17.080,-46.900
-0.186,-0.535,1.015,-72.660,16.100,-55.650
-0.242,-0.581,0.993,-114.030,11.620,-66.710
-0.362,-0.588,0.924,-128.730,6.300,-79.310
-0.439,-0.431,0.810,-120.890,3.780,-90.230
-0.508,-0.234,0.657,-103.180,4.550,-86.660
-2.845,-0.857,1.930,499.870,-195.720,-276.360
0.101,1.156,-2.021,-126.770,0.350,-187.390
-0.071,3.505,-1.009,6.300,192.010,142.310
-0.691,1.235,2.026,211.400,81.130,141.890
-1.338,-2.264,2.074,69.160,-26.040,-13.020
-1.037,-0.024,0.603,140.490,-18.340,10.220
-1.001,-0.748,0.481,136.150,22.750,-16.240
-1.272,-1.386,0.679,86.170,26.110,-74.130
-1.377,-1.515,0.467,26.530,52.290,-143.290
-1.153,-0.400,0.499,0.350,93.380,-138.040
-1.166,-0.248,1.598,-10.990,49.980,-136.500
-1.073,-0.125,1.330,-21.000,18.130,-132.580
-0.996,0.102,0.872,12.740,27.930,-119.910
-1.019,0.053,1.029,22.260,20.230,-120.610
-0.967,0.204,0.924,18.130,14.700,-115.360
-0.893,0.459,0.869,20.160,16.310,-97.930
-0.807,0.724,0.839,0.980,20.650,-58.520
-0.785,0.557,1.051,-24.080,13.440,-39.830
-0.801,0.236,1.070,-47.600,8.400,-35.350
-0.748,0.008,1.085,-73.360,9.800,-39.200
-0.696,-0.058,1.255,-113.610,6.860,-38.920
-0.635,0.056,1.388,-127.820,-8.820,-31.640
-0.536,0.081,1.440,-122.220,-25.550,-21.280
-0.529,-0.109,1.368,-107.240,-41.020,-17.990
-0.511,-0.259,1.099,-104.230,-44.940,-21.560
-0.450,-0.227,0.978,-96.670,-40.250,-19.670
-0.461,-0.229,0.985,-84.490,-41.790,-20.230
-0.440,-0.178,0.898,-59.570,-42.420,-17.220
-0.448,-0.103,0.877,-35.000,-47.320,-12.600
-0.434,-0.163,0.679,-19.110,-42.070,-10.500
-0.399,-0.117,0.578,-14.770,-28.700,-4.620
-0.371,0.002,0.590,-18.970,-8.260,6.930
-0.396,-0.096,0.744,-13.720,1.330,8.820
-0.367,-0.282,0.898,-15.890,3.850,4.830
-0.342,-0.241,1.034,-17.010,0.770,4.060
-0.367,-0.209,1.012,-27.440,2.380,5.810
-0.410,-0.240,1.101,-23.030,1.400,3.920
-0.435,-0.330,1.137,-22.050,-4.270,-3.150
-0.386,-0.318,1.085,-23.450,-3.640,-6.510
-0.358,-0.237,1.029,-25.690,-3.710,-4.830
-0.315,-0.180,1.019,-22.540,-10.220,-0.980
-0.297,-0.172,0.890,-31.640,-6.650,1.050
-0.257,-0.061,0.871,-37.590,-1.050,14.350
-0.209,-0.123,0.970,-40.390,-1.330,21.560
-0.220,-0.249,0.946,-54.460,2.590,23.730
-0.243,-0.346,0.969,-47.180,4.200,20.790
-0.286,-0.416,1.026,-50.120,0.840,15.470
-0.285,-0.401,0.973,-42.770,3.780,11.410
-0.286,-0.390,0.955,-43.400,6.650,7.490
-0.288,-0.286,0.976,-41.230,7.210,8.540
-0.330,-0.284,0.970,-38.080,5.670,7.420
-0.358,-0.288,0.861,-32.270,8.190,6.090
-0.364,-0.243,0.844,4.900,12.810,7.630
-0.353,-0.198,0.877,21.490,15.190,9.450
-0.359,-0.132,0.895,28.700,15.190,15.050
-0.353,-0.099,0.800,33.180,21.630,21.980
-0.366,-0.114,0.785,31.780,31.780,27.650
-0.401,-0.184,0.855,31.080,40.600,29.470
-0.431,-0.171,1.011,33.040,42.980,32.620
-0.461,-0.210,1.214,29.120,33.250,34.090
-0.484,-0.250,1.216,27.300,27.300,34.510
-0.529,-0.349,1.213,25.900,23.450,27.580
-0.581,-0.384,1.233,23.590,19.180,20.090
-0.606,-0.309,1.287,25.200,8.190,17.150
-0.624,-0.253,1.251,28.700,-1.470,14.070
-0.619,-0.205,1.163,35.070,-7.560,12.950
-0.601,-0.180,1.087,43.540,-10.990,13.720
-0.621,-0.176,1.045,45.010,-18.480,13.090
-0.622,-0.115,0.922,46.060,-19.600,18.970
-0.628,-0.091,0.834,55.510,-16.520,27.300
-0.634,-0.222,0.820,66.010,-16.590,29.400
-0.672,-0.363,0.765,64.960,-12.600,26.110
-0.712,-0.339,0.705,57.820,-3.360,26.110
-0.737,-0.305,0.739,49.350,2.870,27.020
-0.752,-0.297,0.721,44.520,10.570,29.820
-0.778,-0.290,0.749,34.860,24.710,29.120
-0.794,-0.220,0.846,43.190,28.980,31.640
-0.792,-0.309,0.925,50.610,30.310,21.210
-0.729,-0.180,1.018,45.010,24.850,16.870
-0.711,0.110,0.962,35.210,16.940,26.950

0.065,-1.146,1.708,-7.490,-39.970,-2.450
0.070,-0.829,1.715,-10.360,-73.570,-41.300
0.102,-0.554,1.483,-8.050,-86.590,-55.580
0.110,-0.395,1.241,-9.310,-93.800,-66.570
0.127,-0.182,1.063,-15.330,-91.490,-74.620
0.137,0.021,0.978,-17.010,-87.570,-72.240
0.142,0.130,0.914,-13.230,-83.300,-68.040
0.152,0.174,0.827,-12.180,-75.600,-65.170
0.177,0.273,0.778,-3.920,-66.570,-55.160
0.185,0.287,0.754,3.010,-55.860,-48.090
0.205,0.249,0.806,13.300,-44.100,-43.470
0.230,0.203,0.882,20.160,-40.180,-41.090
0.249,0.182,0.966,22.470,-37.240,-38.920
0.245,0.137,1.127,21.840,-42.350,-43.330
0.239,0.174,1.109,31.360,-49.000,-41.370
0.263,0.170,1.011,31.010,-48.440,-42.910
0.250,0.157,0.955,28.910,-39.690,-44.940
0.253,0.135,1.082,28.350,-39.970,-46.480
0.273,0.135,1.146,28.210,-48.300,-47.810
0.285,0.097,1.017,24.570,-46.060,-51.590
0.287,0.068,0.906,20.020,-38.220,-58.240
0.317,0.074,0.846,14.980,-27.650,-61.530
0.354,0.093,0.832,22.330,-16.310,-59.920
0.353,0.029,1.128,-0.350,-22.960,-70.350
0.408,0.125,0.635,32.270,-3.080,-59.290
0.363,0.078,0.782,46.340,14.770,-58.660
0.331,0.010,1.006,57.190,17.150,-62.650
0.367,0.102,1.088,60.690,9.870,-57.750
0.375,0.134,1.086,37.800,6.580,-55.580
0.367,0.073,1.006,36.540,10.290,-57.820
0.332,0.022,1.094,24.710,12.600,-63.350
0.338,0.115,1.198,13.650,13.440,-57.540
0.359,0.189,1.294,10.780,3.010,-50.750
0.334,-0.022,1.145,17.570,-0.210,-58.520
0.353,-0.099,1.114,10.920,-7.560,-72.380
0.349,-0.180,0.858,-4.760,6.300,-88.900
0.379,-0.143,0.781,-10.710,34.370,-102.410
0.398,-0.046,0.951,-20.370,45.360,-110.180
0.398,0.038,1.108,-28.210,46.060,-112.910
0.397,0.092,1.247,-22.260,19.040,-111.230
0.402,0.118,1.333,-31.360,21.420,-109.620
0.413,0.141,1.285,-37.310,13.230,-106.190
0.458,0.196,1.237,-40.880,10.080,-97.790
0.482,0.208,1.259,-45.290,4.760,-91.070
0.503,0.183,1.273,-42.630,-3.080,-87.080
0.527,0.152,1.223,-44.800,-12.810,-84.490
0.542,0.162,1.175,-50.610,-15.470,-79.520
0.550,0.242,1.127,-44.450,-17.290,-69.370
0.551,0.228,1.094,-37.380,-20.370,-58.660
0.578,0.202,0.996,-26.600,-19.110,-46.900
0.588,0.121,0.986,-23.730,-16.800,-38.150
0.604,0.121,0.921,-11.830,-8.820,-30.940
0.553,0.088,1.090,-10.920,-6.440,-28.280
0.525,0.124,1.100,-9.730,-7.770,-18.830
0.525,0.163,1.087,6.300,-5.250,-7.910
0.517,0.115,1.138,22.540,-1.750,-0.070
0.495,0.015,1.180,47.320,-4.690,3.850
0.475,-0.130,1.352,59.150,-18.900,-3.010
0.473,-0.103,1.329,59.710,-36.890,-2.800
0.521,-0.100,1.139,70.700,-49.490,-2.030
0.501,-0.172,0.991,92.400,-49.210,-12.530
0.455,-0.232,0.990,65.870,-45.640,-25.690
0.476,0.020,0.996,46.340,-48.090,-21.140
0.513,0.197,0.878,51.450,-43.610,-7.980
0.484,0.183,0.876,66.080,-37.030,2.100
0.477,0.102,0.905,41.090,-29.890,1.750
0.477,0.066,0.997,8.680,-29.400,4.410
0.478,0.092,0.958,7.280,-26.810,8.610
0.439,0.041,1.116,6.160,-22.890,7.840
0.404,0.071,1.093,-6.440,-27.160,7.980
0.425,0.155,1.014,-1.540,-28.280,13.790
0.391,0.066,0.970,-8.610,-25.200,10.010
0.376,0.126,0.917,-6.300,-16.240,11.130
0.383,0.213,0.999,-5.180,-13.160,14.910
0.373,0.278,1.068,-7.700,-15.820,23.590
0.382,0.333,1.034,2.660,-15.820,34.650
0.395,0.282,1.057,6.090,-13.860,41.860
0.413,0.201,1.094,16.450,-13.090,45.360
0.445,0.119,1.208,21.420,-19.460,47.460
0.476,0.046,1.175,23.870,-24.150,45.850
0.491,-0.018,1.146,12.110,-26.600,42.630
0.375,-0.040,1.029,17.990,-22.190,39.200
0.508,-0.034,1.053,19.810,-24.150,35.770
0.523,0.009,0.949,17.290,-23.380,32.270
0.530,0.068,0.813,22.750,-13.160,32.270
0.541,0.170,0.794,23.380,-1.680,37.310
0.543,0.238,0.862,25.620,7.910,43.680
0.531,0.221,0.879,29.750,15.260,48.160
0.523,0.163,0.964,34.650,20.860,48.510
0.511,0.081,1.068,34.090,22.330,41.790
0.522,0.061,1.189,31.500,17.920,35.980
0.554,0.042,1.231,32.760,11.620,29.470
0.601,0.018,1.269,39.690,-1.400,23.730
0.651,-0.047,1.196,37.450,-8.470,16.590
0.690,-0.021,1.075,21.700,-9.100,7.420
0.684,0.134,0.918,16.870,-0.420,4.970
0.677,0.366,0.971,22.050,2.030,14.350
0.695,0.586,0.873,22.050,5.110,31.430
0.656,0.625,0.816,19.460,20.930,44.310
0.606,0.525,0.967,26.040,30.730,51.170
0.570,0.373,1.223,36.190,26.180,48.160
0.581,0.286,1.305,35.280,16.030,42.140
0.592,0.341,1.265,39.760,10.080,39.900
0.595,0.401,1.266,44.660,1.750,40.670
0.622,0.447,1.149,34.930,-7.070,43.470
0.637,0.448,0.985,28.350,-6.230,47.880
0.647,0.424,0.909,10.500,-3.500,50.750
0.638,0.353,0.795,-21.700,3.850,50.260
0.646,0.352,0.730,-34.790,10.500,51.030
0.651,0.302,0.538,-57.680,23.170,50.330
0.653,0.257,0.527,-62.440,40.180,47.670
0.655,0.351,0.630,-60.830,51.870,53.130
0.596,0.367,0.778,-55.860,58.940,54.670
0.541,0.407,0.954,-24.640,60.410,57.050
0.521,0.382,1.164,-1.540,42.490,58.450
0.545,0.363,1.020,16.380,39.270,61.460
0.563,0.187,1.031,38.780,38.990,63.070
0.558,0.026,1.155,27.930,31.080,55.020
0.576,-0.009,1.132,6.300,24.850,48.790

-1.124,-1.034,0.973,42.630,-13.860,31.640
-1.354,-2.023,0.669,-22.890,-4.340,-82.320
-1.447,-1.187,0.449,-77.490,26.320,-149.800
-1.470,-0.574,0.621,-23.310,-16.590,-173.110
-1.768,-1.485,0.416,-209.650,23.590,-292.600
-0.956,1.112,0.355,-171.500,128.100,-206.500
-0.976,2.589,1.518,47.390,54.460,25.620
-1.378,1.447,1.109,209.510,-52.220,94.570
-1.178,-0.597,0.154,182.700,0.350,-5.530
-1.220,-0.382,0.011,81.620,65.170,-32.690
-1.201,0.252,0.536,102.620,73.920,-25.970
-1.189,-0.043,0.912,78.400,66.780,-43.470
-1.115,-0.163,0.990,49.350,66.570,-55.790
-1.073,-0.300,1.186,-2.520,80.080,-82.530
-1.048,-0.259,1.666,-44.030,60.620,-101.710
-0.896,0.055,2.090,-69.860,18.900,-94.150
-0.794,0.299,1.945,-72.520,-20.510,-68.880
-0.709,0.122,1.517,-62.790,-33.250,-67.620
-0.599,0.129,1.221,-59.780,-33.670,-64.470
-0.542,0.345,1.132,-52.220,-38.010,-42.700
-0.558,0.218,0.970,-29.820,-44.940,-30.170
-0.521,0.052,0.713,-30.590,-36.120,-30.030
-0.431,0.170,0.518,-30.940,-17.500,-13.860
-0.424,0.144,0.460,-24.290,5.460,-5.670
-0.326,0.018,0.636,-43.820,26.250,12.180
-0.351,-0.159,1.058,-49.700,12.460,15.470
-0.385,-0.416,0.831,-65.170,5.460,5.810
-0.367,-0.238,0.600,-54.740,34.510,11.620
-0.382,-0.358,1.076,-64.470,34.230,8.190
-0.396,-0.327,1.312,-60.760,22.680,3.780
-0.408,-0.318,1.477,-46.690,5.250,-4.970
-0.414,-0.136,1.412,-42.140,-10.710,-2.450
-0.359,-0.017,1.197,-27.860,-11.690,5.670
-0.375,-0.098,1.210,-24.010,-21.420,5.950
-0.343,-0.058,1.032,-22.400,-24.290,12.950
-0.319,-0.147,0.947,-17.290,-23.870,12.530
-0.300,-0.113,0.837,-16.940,-15.260,16.660
-0.296,-0.166,0.887,-16.800,-14.280,16.940
-0.299,-0.216,0.852,-17.850,-11.620,14.910
-0.299,-0.316,0.829,-18.760,-6.790,10.150
-0.282,-0.268,0.850,-22.890,1.330,11.200
-0.284,-0.210,0.886,-21.280,7.000,13.860
-0.323,-0.284,0.976,-22.680,8.610,9.940
-0.357,-0.321,1.078,-30.520,9.450,3.710
-0.331,-0.226,1.179,-49.700,6.790,5.460
-0.364,-0.201,1.257,-50.330,-4.900,5.250
-0.378,-0.276,1.104,-40.810,-7.770,2.310
-0.372,-0.240,1.016,-41.230,-6.580,1.750
-0.352,-0.214,0.985,-42.000,-5.460,2.450
-0.333,-0.232,0.974,-37.800,-3.920,2.590
-0.318,-0.227,0.972,-35.420,-2.240,3.990
-0.298,-0.211,1.013,-28.770,-2.380,6.860
-0.307,-0.233,1.014,-29.260,-1.960,7.350
-0.301,-0.281,1.013,-32.340,-1.400,5.950
-0.302,-0.303,1.013,-29.680,-0.840,4.550
-0.309,-0.303,1.003,-17.010,-2.100,2.100
-0.298,-0.315,0.992,-1.750,-2.730,0.560
-0.306,-0.234,0.946,7.560,-1.190,2.450
-0.321,-0.185,0.919,15.540,2.100,6.790
-0.334,-0.215,0.952,22.120,4.410,7.350
-0.353,-0.241,0.975,23.170,3.920,7.630
-0.365,-0.288,0.955,22.400,6.090,5.180
-0.360,-0.311,0.956,20.510,8.050,0.980
-0.348,-0.129,0.985,16.240,7.560,1.470
